#samples	GA8877_human_CD4-m1_0_0.bed	GA8879_human_CD4-m1_0_0.bed	GA8878_human_CD4-m1_0_0.bed	GA8880_human_CD4-m1_0_0.bed
#allmappedreads	67201089	66375777	69211973	68546002
#normalizationreads	11358617	11009311	17336907	15653396
#arguments	/Program/Python_script/rpkmforgenes_update.py -a /Project/annotation/hg18/Genes/refGene.txt -i GA8877_human_CD4-m1_0_0.bed GA8879_human_CD4-m1_0_0.bed GA8878_human_CD4-m1_0_0.bed GA8880_human_CD4-m1_0_0.bed -o Human_CD4_stim_refGene_RPKM.txt -readcount -exonnorm	time:Thu May 12 11:57:21 2016	version:19 Oct 2012
#GeneSymbol	transcriptID	GA8877_RPKM	GA8879_RPKM	GA8878_RPKM	GA8880_RPKM	GA8877_CD4TCell	GA8879_CD4TCell	GA8878_Stim1	GA8880_Stim2
LINC00616+SLC7A11+SLC7A11-AS1	NR_037866+NR_038380+NM_014331	0.0638756372588	0.150106013893	1.22230082083	1.50315878387	7	11	195	219
LOC100286922	NR_037696+NR_037694+NR_037695	0.0	0.0	0.0	0.0	0	0	0	0
C11orf52+HSPB2+HSPB2-C11orf52	NR_037651+NM_001541+NM_080659	0.0	0.0	0.0	0.112077008048	0	0	0	2
MGC45922	NR_038359	0.846527676199	2.81424540415	1.23248738837	4.29987752031	9	29	20	63
MIR449A	NR_029960	0.0	0.0	0.0	0.0	0	0	0	0
OOEP	NM_001080507	0.0	0.0	0.0	0.0	0	0	0	0
S100A11	NM_005620	338.519862111	500.035829176	533.689448024	423.419011769	2284	3270	5496	3937
BLOC1S6	NM_012388	11.1025938917	10.6942753546	21.0026358863	18.041810372	497	464	1435	1113
ST3GAL6+ST3GAL6-AS1	NR_046683+NM_001271142+NM_001271148+NM_001271146+NM_001271147+NM_006100+NM_001271145	0.0306438444866	0.0632322391348	0.0401538397744	0.0	1	2	2	0
STK10	NM_005990	60.3210390781	75.4545576446	16.0420345513	19.2851032506	4124	5000	1674	1817
SCML2	NM_006089+NR_033717	0.47679550213	0.202556686534	2.09479686906	2.09622230026	18	8	116	109
PIP5K1C	NM_012398+NM_001195733	8.22874207089	9.01415955589	7.12061101669	7.75860832244	475	496	620	608
GLRX2	NM_016066+NM_001243399+NM_197962	0.23445773189	0.362844992647	2.68816823188	2.29675786133	2	3	35	27
BTRC	NM_003939+NM_001256856+NM_033637	8.51229119443	7.46238949988	11.4048596809	8.18755163896	591	506	1207	783
EPHB1	NM_004441	0.0	0.0194293468433	1.02405861206	0.491940150834	0	1	83	36
USP13	NM_003940	6.49221528047	4.35096869623	4.57342465004	3.73655957249	585	380	629	464
FGFBP1	NM_005130	0.0	0.0	0.0	0.0	0	0	0	0
AMY1A+AMY1B+AMY1C	NM_001008221+NM_004038+NM_001008219+NM_001008218	1.19311267729	1.28692112853	0.213188545305	0.039352802244	22	23	6	1
MAP3K6	NM_004672	2.05451171691	2.03574932065	0.46645433044	0.767551413713	101	97	35	52
AKAP17A+ASMT	NM_005088+NR_027383+NM_004043+NM_001171038+NM_001171039	9.73429259424	6.43649040509	6.09927779739	5.06003003964	362	232	343	250
AKAP17A+ASMT	NM_005088+NR_027383+NM_004043+NM_001171038+NM_001171039	9.27715730667	6.7694123226	6.47188912276	5.85772744224	345	244	364	280
RPS6KA4	NM_003942+NM_001006944	1.6277510178	2.09679981975	3.90207354123	4.813310429	58	72	211	235
MLL	NM_001197104+NM_005933	78.37238466	80.5851664596	37.6757249241	38.4304863611	14764	14716	10834	9977
DCTN2+MBD6	NM_052897+NM_001261413+NM_006400+NM_001261412	67.1017532121	65.7349316907	58.053268354	49.6146137494	2728	2552	2983	2523
TMEM218	NR_047587+NM_001258244+NR_047590+NR_047591+NM_001258247+NM_001258245+NR_047586+NM_001258242+NM_001258239+NM_001258241+NM_001258240+NM_001080546+NR_047588+NR_047589+NR_047592+NM_001258238+NM_001258243+NM_001258246	1.00028920234	1.11455703113	0.786870389142	1.0662996642	45	65	57	69
HAUS7	NM_017518+NR_073156	8.02239440945	3.62156228683	15.6707678612	16.1385806082	135	63	398	348
RAB39A	NM_017516	0.0	0.0	0.0647367113081	0.0358495480289	0	0	2	1
PLXNA3	NM_017514	9.69654411433	13.7473573405	6.44693580948	8.96798816696	743	1021	754	947
KLK15	NM_017509+NM_138564+NM_138563	0.0	0.0	0.0	0.0	0	0	0	0
SOX6	NM_017508+NM_033326+NM_001145811+NM_001145819	0.0	0.0	0.0	0.00713228699201	0	0	0	1
DNAJC17+ZFYVE19	NM_018163+NM_032850+NM_001258420+NM_001077268+NM_001258421	9.81919969488	19.7123007923	21.1090050727	17.8798522772	174	293	468	419
C20orf27	NM_001258430+NM_001258429+NM_001039140+NR_047675	5.23003261026	3.75909769616	25.918843692	22.6614863362	80	49	590	420
BOLA2+BOLA2B+LOC388242+LOC613038+SLX1A+SLX1A-SULT1A3+SLX1B+SLX1B-SULT1A4+SULT1A3+SULT1A4	NM_001039182+NM_001031827+NM_024044+NM_178044+NM_001014999+NM_001015000+NR_037608+NR_037609+NM_177552+NM_001017390+NR_002556+NR_002557	30.0901415328	39.6603855786	68.1191734238	44.0374564018	506	556	1488	928
C17orf61-PLSCR3+PLSCR3+TMEM256+TNK1	NM_001251902+NM_003985+NR_037719+NM_020360+NM_001201576+NM_152766	55.8054110023	63.6544590923	37.7202530506	20.9175649952	1193	1337	1220	666
IQCF6	NM_001143833	0.0	0.0	0.0	0.0	0	0	0	0
ABR	NM_001256847+NM_001159746+NM_001092+NM_021962+NR_046393	22.8405387685	34.6070156378	17.0709406141	15.4112250802	1289	1929	1460	1194
ETV3	NM_001145312+NM_005240	29.7347886713	19.8928779043	14.63339445	14.5797033433	610	367	484	436
MLN	NM_001184698+NM_002418+NM_001040109	0.0	0.0	0.0	0.0	0	0	0	0
KLF11	NM_003597+NM_001177716+NM_001177718	6.79406728511	6.52738064654	4.26437332299	1.98151037802	311	275	293	125
CADM2	NM_001167675+NM_001167674+NM_001256504+NM_153184+NM_001256502+NM_001256505+NM_001256503	0.0	0.0	0.0	0.0	0	0	0	0
PCSK2	NM_001201528+NM_001201529+NM_002594	0.0	0.0	0.0	0.0	0	0	0	0
EFHC1	NR_033327+NM_018100+NM_001172420	1.16712247358	0.829889373767	0.351331803741	0.125890870738	78	52	35	11
MID1	NM_001193277+NM_001098624+NM_033290+NM_000381+NM_033289+NM_001193278+NM_001193280+NM_001193279+NM_001193281	0.0	0.0	0.0	0.0	0	0	0	0
MTA1	NM_001203258+NM_004689	23.3257329229	16.5533793611	35.8927871789	29.7347175085	744	510	1745	1308
CCT6B	NM_001193530+NM_001193529+NM_006584	0.394130401006	0.304976597065	0.38733347359	0.357492415151	8	6	12	10
ATP6V1F	NM_001198909+NM_004231	21.979693092	22.5531511073	45.1685609975	36.9533043373	187	182	574	438
CACNA1C+CACNA1C-AS1	NM_001167625+NM_001167623+NM_001129844+NM_001129841+NM_001129837+NM_001129835+NM_001129831+NM_001129834+NM_001129827+NM_001129830+NM_001129833+NM_001129829+NM_001129836+NM_001129838+NM_001129840+NM_001129839+NM_001129846+NM_001167624+NM_001129843+NM_000719+NM_001129832+NM_001129842+NM_199460+NR_045725	2.37215732016	2.4702834647	0.0	0.171884918173	132	105	6	12
SLC6A13	NM_001190997+NM_016615+NM_001243392	0.0451481427306	0.356797616594	0.226177456105	0.221434643284	1	5	9	4
SNORA59A+SNORA59B	NR_003022+NR_003025	2.31648171925	0.597494898555	0.379422186386	2.10114378985	4	1	1	5
PDE8B	NM_001029852+NM_001029853+NM_003719+NM_001029854+NM_001029851	0.0214050275528	0.198757541559	0.420717795591	0.137556928438	1	9	30	9
EDEM2	NM_001145025+NR_026728+NM_018217	7.47499934051	12.1983317144	4.86538466294	5.84952478414	156	255	158	178
MGEA5	NM_001142434+NM_012215	132.295254107	118.018995789	36.0585722011	31.6840538323	7817	6759	3252	2580
LDHA	NM_001135239+NM_005566+NM_001165416+NR_028500+NM_001165415+NM_001165414	104.517421085	106.157679572	822.66175575	876.174627688	2172	2210	25936	24506
BSDC1	NM_001143890+NM_018045+NM_001143888+NM_001143889	20.1152515839	12.3948765366	6.45826852752	7.89048828045	656	391	321	355
PSMD2	NM_002808	17.7765017836	17.8431487977	89.6000615917	65.5892141555	590	574	4539	3000
CTCFL	NM_001269043+NM_001269046+NM_080618+NM_001269042+NM_001269041+NM_001269040+NM_001269049+NR_072975+NM_001269044+NM_001269054+NM_001269050+NM_001269048+NM_001269055+NM_001269045+NM_001269047+NM_001269051+NM_001269052	0.0507407321427	0.104701291972	0.0332437927197	0.0	1	2	1	0
WIPI2	NM_015610+NM_016003+NM_001033518+NM_001033519+NM_001033520	9.51236024408	10.2088517509	6.90118535055	5.71296506417	483	508	498	371
ACTR3	NM_005721	72.0672234074	71.0380120799	132.715987094	142.749410472	2220	2121	6240	6060
LOC100379224+ZNF224	NM_013398+NR_033341	9.47360542973	9.47652721341	1.95693486187	3.6183884181	260	252	84	137
RTDR1	NM_014433	0.0	0.0725496849647	0.0460706194437	0.102050960025	0	1	1	2
CHTOP+S100A1+S100A13	NM_005979+NM_001024213+NM_001024211+NM_001024210+NM_001024212+NM_006271+NM_015607+NM_001206612+NM_001244664	82.9376984486	58.7606324521	123.236578066	135.636732393	1977	1310	4603	4440
IL20RA	NM_014432	0.0	0.0	0.0	0.0	0	0	0	0
ELFN1	NM_001128636	0.0	0.194189623715	0.354529509577	0.0	0	8	23	0
TMEM98	NM_001033504+NM_015544	0.0	0.0	0.0	0.0	0	0	0	0
AMBRA1	NM_017749+NM_001267782+NM_001267783	15.1610886762	19.012247078	12.6606526049	13.8118151019	825	1051	1061	1063
TYROBP	NR_033390+NM_003332+NM_001173515+NM_001173514+NM_198125	10.3108596236	10.6380049946	2.91000265534	1.84698334692	65	65	28	17
CTNS+EMC6+P2RX5+P2RX5-TAX1BP3+TAX1BP3	NM_001031681+NM_004937+NR_037928+NM_001204698+NM_014604+NM_031298+NM_001014764+NM_001204520+NM_001204519+NM_175080+NM_002561	8.81106540882	4.79131414959	32.8328192935	32.1645231458	461	258	1213	1247
MSRB3	NM_001031679+NM_198080+NM_001193460+NM_001193461	0.129697673434	0.0892085010785	0.0991363241078	0.0	6	4	7	0
RUNX3	NM_001031680+NM_004350	81.7373364923	77.2417730357	96.6610460425	123.924214006	3615	3312	6741	7847
SETD1A	NM_014712	13.3826742296	13.3846109303	19.3431124453	15.8545418551	980	950	2162	1600
PPP1R15A	NM_014330	91.1052765207	31.9037131617	38.7521343057	43.080746371	2466	837	1601	1607
EDC4	NM_014329	20.2941417714	14.613203094	22.3120437731	18.3379044742	1109	774	1861	1381
FDPS+RUSC1+RUSC1-AS1	NM_001242825+NM_002004+NM_001242824+NM_001135822+NM_001135821+NM_001039517+NM_001105203+NM_001105204+NM_001105205+NM_014328	27.4805357099	27.0918230495	98.1447879086	90.3457942178	559	515	2626	1916
DAPK2	NM_014326	0.16750167109	0.587575091467	0.0438968110925	0.170162580712	5	17	2	7
ZNF33A	NM_006974+NM_006954	19.7048298162	19.62735596	6.3733175888	7.03442982388	1370	1322	676	674
BAZ2B	NM_013450	9.3281217918	11.3526305745	2.18116221128	2.30593799984	863	1018	308	294
VWA2	NM_001272046	0.015031394626	0.0465249427143	0.00984811503765	0.010907272424	1	3	1	1
KDM4B	NM_015015	11.391787754	8.28400007277	4.31341989933	7.62775753686	725	511	419	669
BAX	NM_004324+NR_027882+NM_138764+NM_138763+NM_138761	20.7499039823	24.36464081	30.037834047	20.7210387607	221	249	473	298
BAD+GPR137	NM_004322+NM_032989+NM_001170726+NM_001177358+NM_001170881+NM_001170880+NM_020155	13.3248687536	4.26847208318	9.70202833478	8.03507941085	229	65	267	200
ASPH+CLVS1	NM_173519+NM_004318+NM_001164750+NM_001164753+NM_032468+NM_001164752+NM_032466+NM_001164755+NM_001164754+NM_001164751+NM_032467+NM_020164+NM_001164756	5.74288859913	6.72560556413	4.66070549796	3.23204979071	287	306	368	227
ASNA1	NM_004317	10.7985186695	7.02530269747	36.816324052	32.041765879	157	99	817	642
ASCL1	NM_004316	0.0	0.0	0.0	0.0	0	0	0	0
ASAH1	NM_004315+NM_001127505+NM_177924	5.81769516813	5.36177748783	2.33541766089	2.97701876993	173	135	106	122
CREB3L4+JTB+SLC39A1	NM_001271957+NM_001271959+NM_001271958+NM_001271961+NM_014437+NM_001271960+NM_001255978+NM_130898+NR_045658+NM_001255980+NM_001255979+NM_001255981+NM_006694	20.0617895813	24.3804794571	80.3993823555	62.4564290128	359	423	2414	1675
RASA4	NM_006989+NM_001079877	10.1917731442	12.159688091	6.84612101093	8.07311184607	641	737	656	696
CYP3A4	NM_001202855+NM_017460	0.284098209008	1.23758460621	0.144769762793	0.229056631723	9	38	7	10
IL6R	NM_001206866+NM_181359+NM_000565	27.64426734	35.1256735507	11.0901001415	18.2760640536	1911	2438	1159	1729
TRIM2	NM_001130067+NM_015271	1.77660408244	0.882645107185	0.199787139923	0.105826742036	134	66	23	11
KCTD19+PLEKHG4	NM_015432+NM_001129727+NM_001129728+NM_001129729+NM_001129731+NM_001100915	2.75322455331	3.98493775875	5.4478389595	2.7343043244	154	197	463	284
ELF4	NM_001421+NM_001127197	42.4601100585	63.5461836983	35.7430534037	30.4446685143	2015	2801	2481	1952
HEBP1	NM_015987	3.27959430529	4.737110059	3.67664900402	2.3797810794	45	63	77	45
RIC8A+SIRT3	NM_021932+NM_012239+NM_001017524	33.0969577434	23.3957816143	24.6335702735	28.6789253585	1000	689	1124	1194
BUB1B+PAK6	NM_001211+NM_001128629+NM_001128628+NM_020168	0.163731654806	2.08547979155	16.6537986054	8.02547621906	7	84	1071	458
NMUR2	NM_020167	0.0	0.0	0.0	0.0	0	0	0	0
MCCC1	NM_020166	15.141992485	18.238101781	11.3768066618	11.592343791	436	509	500	460
RASD1	NM_016084+NM_001199989	2.26415775596	2.33599548396	0.448472085575	1.75757126257	43	43	13	46
RRP1B	NM_015056	22.394792324	21.9090043437	83.2040194481	73.2649186207	1294	1227	7338	5834
DKK4	NM_014420	0.0	1.33250166004	0.0705139483808	0.0780976706448	0	12	1	1
PALLD	NM_016081+NM_001166108+NM_001166109+NM_001166110	0.833557980351	1.30584631755	2.80909276026	2.06356379625	55	67	188	143
LRIG2	NM_014813	8.57364917185	8.05386349972	3.79268447839	6.50772425561	391	356	264	409
PRSS53+ZNF646	NM_014699+NM_001039503	7.49617936714	13.1040624545	8.64585088435	7.703975056	370	695	704	674
EPHX1+TMEM63A	NM_001136018+NM_000120+NM_014698	120.98119141	141.171363236	4.62772562419	5.89076095888	5172	5799	289	386
HOXC11	NM_014212	0.0	0.0	0.0	0.0	0	0	0	0
GABRP	NM_014211	0.0	0.0	0.0	0.0	0	0	0	0
SUGT1	NM_006704+NM_001130912	3.69704136302	2.49203674588	6.36228484086	6.688851225	75	49	197	187
PNPLA6	NM_006702+NM_001166112+NM_001166111+NM_001166113+NM_001166114	10.1157787042	8.83856347288	8.52918340039	6.32242902521	501	443	663	428
TRAK2	NM_015049	18.2768010005	25.6478838878	9.95068812735	11.9800654167	1355	1843	1126	1224
ANAPC1P1+CD8B	NM_172101+NM_172102+NM_001178100+NM_172213+NM_004931+NR_037931	7.03712497886	6.61886243426	14.5259529982	16.088284364	119	122	446	422
DOT1L	NM_032482	7.25764287427	7.19475036769	24.2558689306	19.5964448029	613	589	3127	2281
PTHLH	NM_198966+NM_198965+NM_198964+NM_002820	0.165099878357	0.170338205997	0.236567681481	0.399339603369	3	3	4	10
MIR605	NR_030336	0.0	0.0	0.0	0.0	0	0	0	0
BCO2	NM_001256398+NM_031938+NM_001037290+NM_001256397+NM_001256400	0.52365136107	0.912124884438	0.0250019392761	0.412097391332	17	27	1	16
MIR17+MIR17HG+MIR18A+MIR19A+MIR19B1+MIR20A+MIR92A1	NR_027349+NR_027350+NR_029487+NR_029488+NR_029489+NR_029492+NR_029490+NR_029508	2.85977225327	5.93446559186	14.8856378357	19.8857400051	163	171	1295	1562
MIR26B	NR_029500	0.0	0.0	0.0	0.0	0	0	0	0
IFT122+MBD4	NM_001276270+NM_001276273+NM_003925+NM_001276272+NM_001276271+NM_052985+NM_018262+NM_052990+NM_052989	32.4146458948	28.7669251979	28.3520894627	32.7905575105	944	872	1237	1214
MOBP	NR_003090+NM_182935	0.257768964218	0.0885591776008	0.0	0.0207617466973	8	3	0	1
PRPSAP2	NM_001243942+NM_001243936+NM_002767+NM_001243940+NM_001243941	8.15322281771	4.85464143723	7.60558136929	8.7357087662	148	90	232	227
LIMCH1	NM_001112717+NM_014988+NM_001112718+NM_001112719+NM_001112720	0.0	0.0	0.0	0.0579255775231	0	0	0	5
ELF5	NM_001243081+NM_001243080+NM_198381+NM_001422	0.0459272349016	0.0	0.0	0.0	1	0	0	0
ZAR1L	NM_001136571	0.0	0.247050398439	0.0	0.0	0	3	0	0
SFTPA1	NM_001164645+NM_001164644+NM_001093770+NM_005411+NM_001164646+NM_001164647	0.0	0.0	0.0	0.0	0	0	0	0
TFDP2	NM_001178138+NM_001178139+NM_001178142+NM_001178141+NM_006286+NM_001178140	9.25996876006	8.46469887315	2.11922963042	1.38315172795	985	903	363	204
KCNJ1	NM_153767+NM_000220+NM_153766+NM_153764+NM_153765	0.718098584334	0.484992658618	0.541047889411	0.664349985311	22	14	23	25
AREG	NM_001657	2.9156655988	0.440220661515	0.32614125075	0.309614998001	41	6	7	6
PFKP	NM_002627+NM_001242339	15.5646663028	17.7679665199	83.324673912	92.8672735088	448	544	3691	3672
ITGA7+METTL7B	NM_152637+NM_002206+NM_001144996+NM_001144997	0.337623876204	0.0267950835144	0.153139119286	0.0188454574126	13	1	9	1
MAPRE2	NM_001143826+NM_001143827+NM_014268+NR_046177+NM_001256420	37.7102959936	31.1936044253	24.4391977228	23.3751722007	1832	1468	1778	1537
MGP	NM_001190839+NM_000900	1.38544741575	2.07913468366	0.0	0.731146146924	23	32	0	16
DCTN1+DCTN1-AS1	NM_001190837+NM_001135041+NM_001190836+NM_004082+NM_023019+NM_001135040+NR_033935+NR_024463	20.5182198161	31.1235045774	28.8534318307	22.3006508567	1032	1386	2153	1419
PART1+PDE4D	NM_001197219+NM_001104631+NM_001197221+NM_006203+NM_001165899+NM_001197223+NM_001197222+NM_001197220+NM_001197218+NR_024617+NR_028509+NR_028508	20.4836219215	12.6465537141	5.18919350118	4.44151130913	1922	1158	752	565
RBMS3	NM_001177711+NM_001177712+NM_014483+NM_001003793+NM_001003792	0.900441706553	0.74992464879	1.51996189575	0.500866011711	83	67	50	64
NFIC	NM_205843+NM_001245005+NM_001245004+NM_005597+NM_001245002	23.423089771	23.3317610655	25.6860934983	17.8648814334	2114	2041	3527	2222
KCNN3	NM_170782+NM_001204087+NM_002249	0.0540945488938	0.0348817958881	0.286967212814	0.328742007478	8	5	65	67
TEX33	NM_178552+NM_001163857	0.0	0.0	0.0	0.0	0	0	0	0
LOC100507118+PRC1	NM_199413+NM_003981+NM_001267580+NR_051984	4.1993479821	12.3637789468	12.8547146372	7.22288741162	121	292	677	339
ELOVL1	NM_001256399+NM_022821+NM_001256402+NM_001256401+NR_046117	4.78900056661	20.322384388	22.1267145208	31.1657068029	79	304	569	668
GRB7	NM_005310+NM_001030002+NM_001242442+NM_001242443	0.0	0.0	0.0282926495514	0.250684022333	0	0	1	8
PRKCQ	NM_001242413+NM_006257	38.4565430045	34.0436864091	8.11680980052	14.2939239111	1431	1215	461	733
ABCA10+ABCA5	NM_080282+NM_172232+NM_018672	3.22713695521	2.63491550895	1.41728802407	1.86517938909	320	256	221	261
OR10A5	NM_178168	0.0	0.0	0.362769872802	0.0	0	0	6	0
MRRF+RBM18	NR_027126+NR_027125+NM_033117+NM_138777+NM_001173512+NM_199177	20.1127084895	24.3446226561	62.5822028426	69.7724240349	407	469	1892	1907
WHSC1	NM_001042424+NM_133330+NM_133335+NM_133331+NM_007331+NM_133334	17.3856336647	16.1223599851	39.6517829823	31.0172365239	1518	1382	5067	3660
SUGP1	NM_172231	12.6010649206	9.08756776781	9.1670158188	9.1743266521	299	209	332	300
GPR126	NM_001032394+NM_020455+NM_001032395+NM_198569	0.0386644173582	0.0531882280735	0.0337756754651	0.0280561680226	3	4	4	3
AGER	NM_001206966+NM_172197+NM_001136+NM_001206929+NM_001206954+NM_001206934+NM_001206932+NM_001206936+NR_038190+NM_001206940	27.8959205331	35.3183692409	8.48475725882	11.3447632829	421	558	242	257
GSN	NM_001127663+NM_001127666+NM_001127667+NM_001127665+NM_001127662+NM_001127664+NM_198252+NM_001258029+NM_001258030+NM_000177	1.0692981173	2.16267156133	0.0943303566301	0.550329646282	33	65	4	24
ANXA9	NM_003568	0.772270862497	1.64334566023	0.189738190051	0.315216585136	16	33	6	9
TMEM185A	NM_032508+NM_001174092	1.25310812214	1.66567039998	2.13797857794	1.70201616967	39	47	97	73
BRWD1-IT2	NR_033800	1.79845957667	7.68716059811	0.0	0.0	21	87	0	0
ARL2+ARL2-SNX15+SNX15	NM_001667+NM_001199745+NR_037650+NM_147777+NM_013306	22.7168582208	13.7215417887	63.2749305652	31.3847337115	285	203	1114	558
ST8SIA1	NM_003034	2.01200648426	3.09506455004	0.201887372078	0.559000518832	222	331	34	85
KRT83	NM_002282	0.0	0.0	0.0	0.0	0	0	0	0
KRT81	NM_002281	0.0	0.0	0.0	0.0	0	0	0	0
KRT35	NM_002280	0.0	0.0	0.0	0.0	0	0	0	0
ATF3	NM_001030287+NM_001674+NM_001040619+NM_001206486+NM_001206488+NM_001206484	0.390892347627	0.0548744795828	5.17038905595	5.44937317686	9	1	189	177
ASNS	NM_001673+NM_001178076+NM_183356+NM_001178077+NM_001178075+NM_133436	9.47051761592	9.52102784796	60.042420605	43.9060350262	210	191	1932	1499
ANG+RNASE4	NM_001145+NM_002937+NM_001097577+NM_194431	0.671261597347	1.65398021644	0.236008223304	0.0	5	13	5	0
TPST2	NM_003595+NM_001008566	6.17980350102	19.326879445	13.7280313497	11.0004696757	128	388	434	314
NUP98+PGAP2	NM_139132+NM_016320+NM_005387+NM_139131+NM_001256235+NR_045926+NR_045925+NR_045927+NM_001256236+NM_001256237+NM_001145438+NR_045923+NR_027017+NR_027018+NM_001256238+NM_001256240+NM_014489+NM_001256239+NR_027016+NR_045929	59.0562570135	48.1919165587	59.8082663652	62.1501436916	2887	2351	5326	5309
IGF2R	NM_000876	30.6116953265	33.6711618953	31.533567842	30.0129953875	3161	3370	4970	4271
ECSIT+ZNF653	NM_138783+NM_016581+NM_001142465+NM_001142464+NM_001243204	22.4426300543	9.00151772714	30.5030476856	20.2260142381	316	164	611	360
GNRH1	NM_001083111+NM_000825	1.58071382042	0.921794435976	0.85849912224	0.299222018622	27	20	32	8
CIITA	NM_000246	1.36201100975	4.19615862611	1.58639717475	3.03359275974	72	215	128	221
MET	NM_000245+NM_001127500	0.0265898152597	0.0274334631509	0.261312638669	0.154355529055	2	2	30	16
MEN1	NM_000244+NM_130801+NM_130804+NM_130803+NM_130802+NM_130800+NM_130799	17.6637368671	20.4295791334	44.9776152445	29.6690848991	540	613	2131	1256
MEFV	NM_000243+NM_001198536	0.150966924821	0.59706788206	0.0802251482599	0.0666399770908	6	23	4	3
MAOA	NM_000240+NM_001270458	0.19821135833	0.0	0.140683926282	0.910914819634	12	0	13	76
EMR1	NM_001256253+NM_001974+NM_001256252+NM_001256255+NM_001256254	2.1023244273	1.50163455214	2.83620368267	2.77122703484	65	47	124	106
LTA	NM_001159740+NM_000595	16.6052222615	32.1051156467	1100.49973711	1336.0921845	264	481	28267	29624
ADAM2	NM_001464	0.0	0.0	0.0	0.0	0	0	0	0
PPOX	NM_000309+NM_001122764	12.8422265395	14.7928241819	2.60186968525	4.52838385769	249	279	77	121
NCS1	NM_014286+NM_001128826	0.127300724457	0.0750512866754	7.649300099	8.93384447031	7	4	642	677
NCDN	NM_014284+NM_001014841+NM_001014839	19.3083787135	23.0252217998	44.0188093005	42.8866960786	763	862	2586	2304
SUCO	NM_014283+NM_016227	6.07220250828	5.26780234196	3.97832339055	4.7100642483	384	322	384	412
HABP4	NM_014282	20.7978749019	20.7819199565	7.12421727882	11.2177076805	635	615	332	472
DNAJC8	NM_014280	12.9263432461	16.9924177112	36.3608932372	31.2538554586	259	330	1112	863
ADAMTS7	NM_014272	0.0962173533603	0.132360213468	0.0210128997361	0.0116364106717	6	8	2	1
IL1RAPL1	NM_014271	0.0	0.0	0.0	0.0	0	0	0	0
BIRC2	NM_001256166+NM_001166+NM_001256163	8.98310879865	10.1822102032	5.48541304767	5.64556169407	383	428	361	329
ITPA	NR_052000+NM_033453+NR_052002+NM_181493+NM_001267623+NR_052001	16.5756516569	19.7972233485	35.3929744323	38.3111840531	178	197	599	556
CCDC157+KIAA1656+SF3A1	NM_001005409+NM_005877+NM_001017437+NR_046312	52.9465966219	44.9825990899	63.5744335879	60.2420131128	3001	2476	5545	4812
PUF60	NM_001136033+NM_001271100+NM_078480+NM_001271097+NM_001271096+NM_014281+NM_001271099+NM_001271098	19.520168134	11.4947769322	56.2071734583	54.0228604562	407	245	1757	1524
RAI14	NM_015577+NM_001145522+NM_001145520+NM_001145521+NM_001145525+NM_001145523	0.0	0.194499944764	1.0874110258	0.601899145598	0	10	92	44
SCMH1+SLFNL1+SLFNL1-AS1	NR_037868+NM_001168247+NM_144990+NM_001172218+NM_001172222+NM_001172220+NM_001172219+NM_012236+NM_001172221+NM_001031694	33.2147490149	28.845702149	39.4546163878	35.6822328495	1195	1050	2381	1934
DISC1+DISC2+TSNAX+TSNAX-DISC1	NR_028396+NR_028393+NR_028395+NR_028394+NR_028400+NM_005999+NR_028397+NR_028398+NR_028399+NM_001164550+NM_001164537+NM_001164548+NM_001164547+NM_001164546+NM_001164551+NM_018662+NM_001164544+NM_001164542+NM_001164545+NM_001164549+NM_001164552+NM_001164555+NM_001164554+NM_001164553+NM_001164541+NM_001164539+NM_001164540+NM_001164538+NM_001012959+NM_001012958+NM_001012957+NM_001164556+NR_002227	21.3648518262	29.3213859455	11.540224332	9.11184055226	1137	1182	525	406
AHCY	NM_001161766+NM_000687	4.9795333573	3.99217175341	42.7310693172	31.6090679155	116	97	1635	1092
LOC100129083+SIGLEC10	NM_001171161+NM_001171160+NM_001171157+NM_001171159+NM_001171158+NM_001171156+NM_033130+NM_001256795	0.297317067226	0.238583654421	0.48237074756	1.06487058201	11	8	27	19
KIAA0895L+NOL3	NM_001276312+NM_001276307+NM_001276309+NM_001276319+NM_001185058+NM_001185057+NM_001276311+NM_003946+NM_001040715	10.4351964603	25.0939621861	21.2655227787	17.4820891231	403	901	1199	883
ETV1	NM_001163151+NM_001163152+NM_001163149+NM_004956+NM_001163150+NM_001163147+NM_001163148	0.0157393464327	0.0162387281057	0.0	0.0	1	1	0	0
ALS2CR11	NM_001168221+NM_001168216+NM_152525+NM_001168217	0.231437640181	0.102577307257	0.0	0.0223918312609	15	4	0	2
GJA9+GJA9-MYCBP+MYCBP	NM_012333+NR_037633+NR_037635+NR_037634+NR_037637+NR_037636+NR_037632+NM_030772	4.58778989355	6.19656053488	19.8205111812	14.0718910105	181	250	919	601
